gap_id,log_file,domain,flow_id,severity,title,doc_claim,status,evidence,commit,verified_by,verified_on,notes
PROVIDER_LEADS:LEAD-5,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P2,Irreversible Handled State with Zero Undo or Unmark Capability,,UNVERIFIED,,,,,"Tapping the checkmark unmounts the button permanently. There is no unmark button, no undo toast action, and no service method to toggle handled back to false."
PROVIDER_LEADS:LEAD-6,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P2,Unsegmented Flat List Clutters Active Triage Workflow,,UNVERIFIED,,,,,"Handled leads remain in the main list at opacity: 0.6. Providers with 20+ historical leads must scroll past old records to find pending inquiries. No ""Pending / Handled"" filter tabs exist."
PROVIDER_LEADS:LEAD-7,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P2,Mobile Touch Hazard on 34px Button Nested in Clickable Card,,UNVERIFIED,,,,,The checkmark button is 34×34px (violating 44×44px WCAG standards) and sits inside a card with an onClick navigation handler. Tapping slightly off-center accidentally navigates away from the inbox.
PROVIDER_LEADS:LEAD-8,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P2,Zero Dashboard Visibility for Inbound Leads,,UNVERIFIED,,,,,ProviderDashboard.tsx loads analytics but never displays pending reachouts. Providers only discover leads by drilling into Profile Hub → Reachouts.
PROVIDER_LEADS:LEAD-9,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P3,Misleading Provider Empty State Copy,,UNVERIFIED,,,,,"The empty state reads ""Calls and customer questions appear here"", but questions belong strictly to business Q&A. Providers only receive calls and messages."
PROVIDER_MONEY:MONEY-1,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P0,Appointment Earnings Excluded from Provider Earnings Summary & Ledger,,UNVERIFIED,,,,,analytics.earnings and earningsLedger() query only public.settlements (which records only agreements). All direct appointment booking revenue is excluded. Providers with dozens of paid bookings see ₹0 earnings and an empty ledger.
PROVIDER_MONEY:MONEY-2,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P0,LocalStorage Anti-Pattern for Custom Payment QR Code,,UNVERIFIED,,,,,"Custom QR codes are saved only in localStorage.setItem(""stryt_upi_qr_"" + id, url). The URL is never persisted to Supabase. Customers on external devices cannot see it, device switching wipes it, and Base64 fallback triggers storage quota crashes."
PROVIDER_MONEY:MONEY-3,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P1,In-Person Cash Payments Trapped with No Owner Record Action,,UNVERIFIED,,,,,"""Awaiting payment"" bookings only permit customer claims. The provider has no ""Record Cash Received"" action for standard appointments (RPC appointment_record_walk_in_payment blocks non-walk-in bookings). Appointments get stuck in UNPAID indefinitely."
PROVIDER_MONEY:MONEY-4,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P1,Missing Cache Invalidation on Payment & Configuration Updates,,UNVERIFIED,,,,,"Saving UPI ID, payment timing, or deposit percentage does not invoke bustProviderGetCache(id) or invalidateQueryCache('provider:${id}'). Public storefronts and management dashboards continue serving stale payment data."
PROVIDER_MONEY:MONEY-5,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P1,Unvalidated UPI ID Allows Corrupt VPA Ingestion,,UNVERIFIED,,,,,saveUpi() performs no syntax validation. Invalid strings break UPI deep-linking and dynamic QR code generation in customer checkout.
PROVIDER_MONEY:MONEY-6,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P2,Mismatched Realtime Channel on Earnings Ledger,,UNVERIFIED,,,,,"The earnings ledger subscribes to settlements, so confirming appointment payments never updates the earnings ledger in real time."
PROVIDER_MONEY:MONEY-7,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P2,Unbounded Upfront Deposit Percentage Input,,UNVERIFIED,,,,,The deposit input field lacks inline constraints and clear helper copy for values outside 0–100%.
PROVIDER_MONEY:MONEY-8,PROVIDER_MONEY_GAP_LOG.md,8,8.5,P3,Substandard Button Touch Targets on Mobile,,UNVERIFIED,,,,,"Config action buttons (btn-sm) measure ~32px in height, violating the 44px WCAG mobile touch target recommendation."
PROVIDER_ONBOARDING:#1,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Missing contact phone number,,UNVERIFIED,,,,,"Public ""Call"" button is hidden/broken (phone=null); customers cannot reach provider"
PROVIDER_ONBOARDING:#2,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Proposing category saves NULL,,UNVERIFIED,,,,,"Custom skill selection creates listing with NULL category, breaking discovery"
PROVIDER_ONBOARDING:#3,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Portfolio photos cannot be deleted,,UNVERIFIED,,,,,No delete/X button; accidental upload requires restarting from scratch
PROVIDER_ONBOARDING:#4,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Upload failure bricks user on retry,,UNVERIFIED,,,,,1-provider DB constraint permanently blocks retrying submission
PROVIDER_ONBOARDING:#5,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Unauthenticated user dead end,,UNVERIFIED,,,,,401 error after 4 steps; user trapped with no login redirect
PROVIDER_ONBOARDING:#6,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Role assignment race condition,,UNVERIFIED,,,,,refreshUser un-sets provider role immediately after onboarding
PROVIDER_ONBOARDING:#7,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Availability hours lost when bookings off,,UNVERIFIED,,,,,Operating schedule wiped (availabilityNote=null) when bookings disabled
PROVIDER_ONBOARDING:#8,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Category chips truncated to single words,,UNVERIFIED,,,,,"Mangles skill names (""AC"", ""House"", ""Pest"")"
PROVIDER_ONBOARDING:#9,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Silent Continue button disable on lat/lng,,UNVERIFIED,,,,,Form disables next button with zero error feedback if GPS fails
PROVIDER_ONBOARDING:#10,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Status / verification copy contradiction,,UNVERIFIED,,,,,Misleads provider that listing is held in review when it is live
PROVIDER_ONBOARDING:#11,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,P0,Missing context switch & dead-end nav,,UNVERIFIED,,,,,Leaves user in customer mode instead of taking them to their provider dashboard
PROVIDER_ONBOARDING:#12,PROVIDER_ONBOARDING_GAP_LOG.md,0,0.3,,Form draft persistence,Deferred (New Feature),UNVERIFIED,,,,,Offline/sleep recovery; not a blocker for completing onboarding
PROVIDER_PORTFOLIO:PPORT-1,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P0,Synthetic Fallback Items Bleed into Console & Resurrect on Deletion,,UNVERIFIED,,,,,"When a provider has no real photos, enrichProviderPortfolio injects mock items (pp_def_...). The management screen renders them as the provider's own. Tapping ""Delete"" issues a DELETE for non-existent IDs, and on refetch(), the synthetic items reappear, creating an illusion of broken deletion."
PROVIDER_PORTFOLIO:PPORT-2,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P0,Dangerous One-Tap Accidental Deletion on 28px Mobile Target,,UNVERIFIED,,,,,"In ProviderPortfolio.tsx:140-144, tapping the 28px trash icon immediately deletes the item from PostgreSQL. On mobile touchscreens, attempting to tap ""Edit caption"" frequently triggers irreversible deletion."
PROVIDER_PORTFOLIO:PPORT-3,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P1,Missing Query Cache Invalidation Desynchronizes Hub and Public Profile,,UNVERIFIED,,,,,Photo mutations never call bustProviderGetCache(id) or invalidateQueryCache('provider:${id}'). Navigating to ProviderProfileHub or customer booking pages continues serving stale cached portfolio lists.
PROVIDER_PORTFOLIO:PPORT-4,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P1,Silent No-Op Mutations Mask Write Failures,,UNVERIFIED,,,,,"In providerService.ts:295-306, updatePortfolio and deletePortfolio do not assert affected row counts. When RLS blocks writes or an invalid ID is passed, the UI displays false-positive success toasts."
PROVIDER_PORTFOLIO:PPORT-5,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P1,Base64 Fallback Contaminates Database on Storage Errors,,UNVERIFIED,,,,,"uploadService.upload() falls back to fileToDataUrl(), writing raw multi-megabyte Base64 strings directly into portfolio_items.url during network drops."
PROVIDER_PORTFOLIO:PPORT-6,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P2,Caption Editor Traps Provider Without Cancel or Escape Support,,UNVERIFIED,,,,,"When editing a caption (editingCaption === item.id), there is no cancel button (X), backdrop tap dismissal, or Escape key listener."
PROVIDER_PORTFOLIO:PPORT-7,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P2,"""Testimonials"" Feature Missing from Portfolio Surface",,UNVERIFIED,,,,,"The flow is titled ""Provider Portfolio & Testimonials"", but the screen only manages photos. Providers have no ability to pin positive reviews, neighbor vouches, or customer quotes alongside their work."
PROVIDER_PORTFOLIO:PPORT-8,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P2,Arbitrary Order Fluctuation Despite Existing sort_order Column,,UNVERIFIED,,,,,"public.portfolio_items has a sort_order column, but providerService does not apply an .order() clause, and the UI lacks reorder handles or hero image selection."
PROVIDER_PORTFOLIO:PPORT-9,PROVIDER_PORTFOLIO_GAP_LOG.md,8,8.3,P3,Touch Target Size & Dark Mode Styling Inconsistencies,,UNVERIFIED,,,,,"Buttons are 28×28px (violating WCAG 44×44px standard), SafeImg lacks descriptive alt tags, and hardcoded rgba backgrounds clash in dark themes."
PROVIDER_VERIFICATION:PVER-1,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P0,Missing Cache Invalidation Leaves Profile Hub & Dashboard Stale Post-Submission,,UNVERIFIED,,,,,"submitVerification() does not bust coalesced in-flight promises or invalidate queryCache('provider:${id}'). Returning to Profile Hub or Dashboard displays ""Get the ✓ badge"", prompting unnecessary duplicate submissions."
PROVIDER_VERIFICATION:PVER-2,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P0,Console Bottom Navigation Bar Stripped on Verification Screen,,UNVERIFIED,,,,,"ProviderVerification.tsx omits <ProviderManageNav pid={id} /> and uses bare <div className=""screen"">, stripping the console navigation bar and trapping the provider."
PROVIDER_VERIFICATION:PVER-3,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P1,Provider Dashboard Grow Tile Blind to Pending Review State,,UNVERIFIED,,,,,"ProviderDashboard.tsx:625-627 checks only !p?.isVerified. When verification is UNDER_REVIEW, it still renders ""Get verified"", giving false feedback that documents were never received."
PROVIDER_VERIFICATION:PVER-4,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P1,Unchecked PDF File Sizes Trigger Storage Rejections,,UNVERIFIED,,,,,Scanned PDF trade licenses bypass client-side compression. Uploading files > 5MB triggers unhandled storage errors with vague error toasts.
PROVIDER_VERIFICATION:PVER-5,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P1,Inability to View Submitted Documents or Withdraw Review,,UNVERIFIED,,,,,"Once submitted, the screen displays a static clock icon. Providers cannot see file names or cancel an accidental submission before review."
PROVIDER_VERIFICATION:PVER-6,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P2,Merchant-Centric Document Prompt Clashes with Solo Provider Reality,,UNVERIFIED,,,,,"Placeholder copy prompts for ""GST, license…"", which solo technicians and freelancers do not possess. Should prompt for ID, trade certificate, or skill diploma."
PROVIDER_VERIFICATION:PVER-7,PROVIDER_VERIFICATION_GAP_LOG.md,8,8.6,P3,Dark Mode Theme Inconsistencies on Status Banners,,UNVERIFIED,,,,,"Status cards use hardcoded light backgrounds (var(--green-100), var(--red-50), var(--brand-50)) that cause contrast issues in dark theme mode."
REVIEWS_MANAGER:RMGR-1,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P0,Orphaned Route: /business/:id/manage/reviews Has Zero In-App Entry Points,,UNVERIFIED,,,,,"The review management screen exists in isolation. Merchants have no UI entry point from Dashboard, Profile Hub, Settings, or Navigation bar."
REVIEWS_MANAGER:RMGR-2,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P0,Console Bottom Navigation Bar Stripped on Reviews Manager,,UNVERIFIED,,,,,"ReviewsManager.tsx omits <ManageNav bizId={id} />, trapping the merchant and breaking console workflow."
REVIEWS_MANAGER:RMGR-3,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P0,Solo Providers Excluded from Review Management Despite Backend RPC Support,,UNVERIFIED,,,,,"The database supports provider replies, but solo providers have no route, console link, or screen to reply to customer reviews."
REVIEWS_MANAGER:RMGR-4,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P1,Submitted Owner Replies Are Permanently Immutable in UI,,UNVERIFIED,,,,,"Once posted, r.ownerReply renders as a static card with no edit or delete option. Typos or outdated resolutions cannot be corrected."
REVIEWS_MANAGER:RMGR-5,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P1,Missing Screen Authorization & Role Checks,,UNVERIFIED,,,,,"Unprivileged users can access the route and see reply input fields, experiencing cryptic error toasts on submission."
REVIEWS_MANAGER:RMGR-6,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P1,Complete Absence of Empty States for Zero Reviews or Empty Filters,,UNVERIFIED,,,,,"When there are no reviews or when filtering yields no results, the screen renders a blank whitespace with no explanation."
REVIEWS_MANAGER:RMGR-7,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P2,Delegated Team Members Forbidden from Replying to Reviews,,UNVERIFIED,,,,,"reply_to_rating RPC checks only businesses.owner_user_id, rejecting authorized managers and support delegates."
REVIEWS_MANAGER:RMGR-8,REVIEWS_MANAGER_GAP_LOG.md,9,9.3,P2,Star Filter Header Disconnect,,UNVERIFIED,,,,,Selecting a star filter does not update the subtitle review count to reflect the filtered set.
ROLE_SWITCHER:ROLE-1,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P0,activeRole and activeContext State Divergence Corrupts Downstream Identity,,UNVERIFIED,,,,,"Switching hats updates activeContext but leaves activeRole as ""customer"". Support tickets and guides record wrong identity; HatSwitcherCard desyncs headers."
ROLE_SWITCHER:ROLE-2,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P0,Entity PIN Protection Bypassed on Direct URL Navigation & Page Refresh,,UNVERIFIED,,,,,Access guards trust route parameters without checking if entity password was verified. Reloading or deep linking to /business/:id/manage bypasses the PIN.
ROLE_SWITCHER:ROLE-3,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P0,Cold-Load False Absence & Violent Layout Shift in AccountSwitcher,,UNVERIFIED,,,,,"Opening the switcher flashes a customer-only list and ""Add a business"" buttons for ~500ms before accounts load, causing mis-clicks."
ROLE_SWITCHER:ROLE-4,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P1,Delegated Businesses Completely Missing from ManageHub.tsx (/manage),,UNVERIFIED,,,,,"Delegated managers clicking ""Manage all spaces"" land on a blank /manage screen that only queries owned businesses."
ROLE_SWITCHER:ROLE-5,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P1,RoleSwitcher Dropdown Lacks Viewport Max-Height & Vertical Scroll,,UNVERIFIED,,,,,"Accounts list has no scroll container, cutting off options and action buttons below the screen edge on mobile displays."
ROLE_SWITCHER:ROLE-6,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P2,ProviderAccessGuard Clears User Context Name on Access Denial,,UNVERIFIED,,,,,"Rejecting unauthorized provider access calls setContext({ type: ""customer"", id: null, name: """" }), blanking the user's name in headers."
ROLE_SWITCHER:ROLE-7,ROLE_SWITCHER_GAP_LOG.md,11,11.1,P2,RoleSwitcher Header Pill Violates 44px Minimum Touch Target,,UNVERIFIED,,,,,"The header pill has a 34px total height, causing frequent touch misses on mobile touchscreens."
SECURITY_SETTINGS:SEC-1,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P0,Client-Side-Only PIN Gate with Zero Server RLS Enforcement,,UNVERIFIED,,,,,verify_business_password returns a boolean without issuing an auth token or session grant. Direct URL navigation or REST requests to /business/:id/manage bypass PIN protection entirely.
SECURITY_SETTINGS:SEC-2,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P0,Shared Rate Limiter Locks Out Store Owner on Staff Failed Guesses,,UNVERIFIED,,,,,"entity_password_attempts keys rate limits by (owner_user_id, kind). 5 failed attempts by any delegated team member locks out the owner from their own business during peak hours."
SECURITY_SETTINGS:SEC-3,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P1,Instant Destructive Removal of Password & Recovery Without Confirmation,,UNVERIFIED,,,,,"clear_entity_password permanently drops password and recovery questions in one click without a secondary warning dialog, cooldown, or audit notification."
SECURITY_SETTINGS:SEC-4,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P1,Static 15-Minute Lockout Window Enables Distributed PIN Brute-Force,,UNVERIFIED,,,,,"After 15 minutes, locked_until expires and failed count resets. Permits 480 automated attempts per day with zero exponential backoff or owner security alert."
SECURITY_SETTINGS:SEC-5,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P2,Recovery Q&A Length Mismatch & Raw SQL Exception Surfacing,,UNVERIFIED,,,,,"Database throws uncaught Postgres exceptions if answer > 80 chars or custom question < 3 chars, surfacing raw database errors or generic failure toasts."
SECURITY_SETTINGS:SEC-6,SECURITY_SETTINGS_GAP_LOG.md,11,11.4,P2,Stale Recovery Question Label Cache in Security Settings Hub,,UNVERIFIED,,,,,"Updating recovery questions in RecoveryBackfillSheet does not refresh the recoveryLabel state in EntityPasswordSecurityCard, showing stale prompts until reload."
SELLER_PROPOSALS:P1,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P0,One-Way Broken Negotiation: Responders Cannot Accept Customer Counter-Offers,,UNVERIFIED,,,,,"In accept_proposal_counter (20260909_notify_request_agreement_gaps.sql:179, 195), the server strictly requires v_request.requester_user_id = v_uid and v_counter.by_user_id = v_proposal.responder_user_id. In RequestDetail.tsx:447-456, only the requester gets an ""Accept Counter"" button. If a customer counters an ₹800 quote down to ₹600, the provider cannot accept the customer's counter—they are forced to send another redundant counter back and wait for the customer to accept their own counter."
SELLER_PROPOSALS:P2,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P0,Business Owners & Team Mates Locked Out from Withdrawing or Countering Business Proposals,,UNVERIFIED,,,,,"In withdraw_proposal (20260836_request_flow_fixes.sql:253-255), it strictly enforces v_proposal.responder_user_id = v_uid. In proposal_submit_counter (20260909_notify_request_agreement_gaps.sql:49-51), it requires v_uid in (requester, responder_user_id). If employee Alice submits a proposal for ""Sharma Bakery"", shop owner Bob cannot withdraw it from BusinessRequests.tsx (throws NOT_YOUR_PROPOSAL), nor counter back (NOT_A_PARTY), completely breaking delegated team access."
SELLER_PROPOSALS:P3,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P1,Duplicate Proposal Submission Allowed on Same Request,,UNVERIFIED,,,,,"In RequestDetail.tsx:516-529, the bottom CTA button navigates to /request/:id/propose for all non-owners without checking if the user/entity already submitted a proposal. In SubmitProposal.tsx and the database proposals table, there is no unique constraint or duplicate check on (request_id, responder_user_id) or (request_id, responder_entity_id), allowing duplicate conflicting quotes to be created."
SELLER_PROPOSALS:P4,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P1,"Proposals Permitted on Expired, Closed, and Cancelled Requests",,UNVERIFIED,,,,,"SubmitProposal.tsx does not check r.status === 'OPEN' or verify that r.expiresAt hasn't passed before rendering the form. The backend insert policy and trigger do not validate request status. Sellers waste time drafting quotes for closed requests, triggering zombie push notifications to customers."
SELLER_PROPOSALS:P5,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P1,Counter-Offers Are Completely Non-Realtime (Omitted from Publication),,UNVERIFIED,,,,,"In 20260822_booking_and_deal_integrity.sql, proposal_counters was never added to supabase_realtime publication. In RequestDetail.tsx:39-51, subscriptions only listen to requests and proposals. Neither user's screen updates in real time when counter-offers are sent; without pull-to-refresh on RequestDetail, users remain desynced until full page reload."
SELLER_PROPOSALS:P6,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P1,Silent Identity Downgrade to Personal Profile on Permission Failures,,UNVERIFIED,,,,,"In requestService.ts:322-328, if verification for a business or provider entity fails (e.g. token refresh delay or session scope check), the service silently overwrites responderType = ""user"" and removes responderEntityId. The proposal is posted publicly under the employee's personal user name and avatar without warning."
SELLER_PROPOSALS:P7,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P2,Quote Templates Completely Inaccessible in Proposal Flow,,UNVERIFIED,,,,,"src/lib/quoteTemplates.ts provides saved proposal templates managed in ProviderFindWork.tsx:88, 146-160. However, SubmitProposal.tsx does not integrate or load quote templates, forcing providers to manually retype prices and pitches on every bid."
SELLER_PROPOSALS:P8,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P2,Irreversible Instant Proposal Acceptance Without Confirmation Sheet,,UNVERIFIED,,,,,"In RequestDetail.tsx:130-142, clicking ""Accept"" immediately executes the atomic RPC accept_proposal, permanently creating an agreement and cancelling all sibling proposals. There is no confirmation dialog or modal sheet to prevent accidental thumb taps while scrolling."
SELLER_PROPOSALS:P9,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P2,"Single-Sided Budgets Display as Misleading ""Open Budget""",,UNVERIFIED,,,,,"In SubmitProposal.tsx:104 and RequestDetail.tsx:103, budget evaluation uses r.budgetMin && r.budgetMax ? ... : ""Open budget"". If a requester specifies only budgetMax = 1000 (""Up to ₹1,000""), the screen displays ""Open budget"", misleading sellers into quoting inflated prices."
SELLER_PROPOSALS:P10,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P2,Responder Tagline Never Populated in Proposal Submission,,UNVERIFIED,,,,,"In requestService.ts:311, 337-346, submitProposal never queries or writes responder_tagline. Consequently, {p.responderTagline} in RequestDetail.tsx:372 is always undefined, leaving an awkward blank space on proposal cards."
SELLER_PROPOSALS:P11,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P2,Raw Error Swallowing Masks Server Rejection Reasons,,UNVERIFIED,,,,,"In SubmitProposal.tsx:49-52, catch { showToast(""Couldn't send. Try again.""); setSending(false); } drops the exception, hiding informative API messages (authentication required, request expired, permission denied)."
SELLER_PROPOSALS:P12,SELLER_PROPOSALS_GAP_LOG.md,4,4.2,P3,Hardcoded #fff Tokens and Missing Safe-Area Inset on Fixed Bottom Bar,Fixed,UNVERIFIED,,,,,"Hardcoded #fff in SubmitProposal.tsx:112, 142, 162, 174 and RequestDetail.tsx:335, 465, 482, 520 break dark mode. The fixed bottom bar (SubmitProposal.tsx:174) lacks env(safe-area-inset-bottom) padding, risking overlap with Android gesture navigation bars."
SLOT_BLOCKING:S1,SLOT_BLOCKING_GAP_LOG.md,2,2.5,P0,Server-Side Database Booking Trigger Does Not Enforce blocked_slots,,UNVERIFIED,,,,,"enforce_slot_capacity trigger checks capacities and party size, but never queries blocked_slots. Race conditions or open client sheets can book into blocked slots."
SLOT_BLOCKING:S2,SLOT_BLOCKING_GAP_LOG.md,2,2.5,P0,Blocking Whole Day Completely Hides Existing Bookings from Timetable,,UNVERIFIED,,,,,"DayTimetable early-returns on wholeDayBlock, wiping existing customer appointments from view. Owners cannot see who was booked, message them, or cancel them."
SLOT_BLOCKING:S3,SLOT_BLOCKING_GAP_LOG.md,2,2.5,P1,No Conflict Warning When Blocking Slot/Day with Active Bookings,,UNVERIFIED,,,,,BlockSlotModal allows blocking a slot or whole day without warning the owner that active client appointments already exist on that slot/day.
SLOT_BLOCKING:S4,SLOT_BLOCKING_GAP_LOG.md,2,2.5,P1,Inverted Time Ranges (from >= to) & Overlapping Shifts in Hours Editor,,UNVERIFIED,,,,,WeeklyHoursEditor permits setting start time after end time (silently generating 0 slots) and overlapping split shifts (generating duplicate slots).
SLOT_BLOCKING:S5,SLOT_BLOCKING_GAP_LOG.md,2,2.5,P3,Hardcoded #fff Color Literals in Modal & Timetable Elements,,UNVERIFIED,,,,,"BlockSlotModal.tsx, DayTimetable.tsx, and WeeklyHoursEditor.tsx contain hardcoded #fff color strings."
STOREFRONT_BRANDING:PRF-1,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P0,Stale query cache serves outdated profile across app,,UNVERIFIED,,,,,Invalidate business:${id} query cache and bust service cache on save.
STOREFRONT_BRANDING:PRF-2,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P1,Upload failure saves massive Base64 images to DB,,UNVERIFIED,,,,,Remove fileToDataUrl fallback; fail gracefully with retry prompt.
STOREFRONT_BRANDING:PRF-3,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P1,Staff locked out of Profile Hub by <RequireOwner />,,UNVERIFIED,,,,,Move /profile route to <BusinessAccessGuard /> so team members can access hub.
STOREFRONT_BRANDING:PRF-4,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P2,No cancel action or rejection reason for location move,,UNVERIFIED,,,,,Add withdraw button for pending location and display rejection banner.
STOREFRONT_BRANDING:PRF-5,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P2,Flattened category chips discard subcategories,,UNVERIFIED,,,,,Support hierarchical category & subcategory selection in profile editor.
STOREFRONT_BRANDING:PRF-6,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P2,"Missing phone, WhatsApp, and pincode validation",,UNVERIFIED,,,,,Enforce 10-digit phone and 6-digit pincode validation before save.
STOREFRONT_BRANDING:PRF-7,STOREFRONT_BRANDING_GAP_LOG.md,7,7.5,P3,Hardcoded #fff in sticky footer and location modal,,UNVERIFIED,,,,,Replace #fff with var(--surface).
STOREFRONT_QNA:QNA-1,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P0,Silent PostgREST No-Op Updates Mask Failed Answer Submissions,,UNVERIFIED,,,,,"In businessService.ts:899-907, answerQuestion executes without checking whether any rows were updated. If the user's leads permission is revoked, session is expired, or row lock fails, PostgREST returns 0 rows. The UI displays ""Answer posted"", but the customer never receives an answer or notification."
STOREFRONT_QNA:QNA-2,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P0,Missing Console Navigation Traps Merchants,,UNVERIFIED,,,,,"In QnaManager.tsx:24, <ManageNav bizId={id} /> is completely absent. Merchants navigating from BusinessHub or LeadsInbox lose their bottom console navigation bar, creating inconsistent navigation across the merchant portal."
STOREFRONT_QNA:QNA-3,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P1,Answer Posting Does Not Synchronize Parent List Sort Order,,UNVERIFIED,,,,,"In QaCard.save(), q.answer is not updated in the parent data array, nor is refetch() called. The question remains sorted among high-priority unanswered questions until the entire page is refreshed."
STOREFRONT_QNA:QNA-4,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P1,Zero Moderation or Deletion Controls for Malicious / Spam Questions,,UNVERIFIED,,,,,"Competitors or trolls can post abusive questions to a storefront. business_qna lacks a DELETE policy for business owners, and QnaManager.tsx has no hide or report button, leaving shops helpless against public vandalism."
STOREFRONT_QNA:QNA-5,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P2,Edit Answer Mode Lacks Cancel or Discard Option,,UNVERIFIED,,,,,"When tapping ""Edit"" on an already answered question, the text area replaces the answer view. There is no cancel button or Escape key handler to discard changes and restore the previous text."
STOREFRONT_QNA:QNA-6,STOREFRONT_QNA_GAP_LOG.md,7,7.7,P2,Untrimmed Whitespace and Unbounded Input Length,,UNVERIFIED,,,,,"While submission is disabled for < 2 characters, answerQuestion() transmits raw untrimmed text, saving trailing whitespace to the database. Very long questions also render without line clamping or expand/collapse toggles."
STORE_HOURS:HRS-1,STORE_HOURS_GAP_LOG.md,7,7.3,P0,Toggle traps business in permanent manual off mode,,UNVERIFIED,,,,,"Implement tri-state or ""Resume Auto Schedule"" button writing null to is_available_now."
STORE_HOURS:HRS-2,STORE_HOURS_GAP_LOG.md,7,7.3,P0,Overnight shifts past midnight dropped,,UNVERIFIED,,,,,Handle split cross-midnight ranges or validate day spans in getDayWindows.
